"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 02 10:04:46 GMT 2023","Tue May 02 10:04:46 GMT 2023","178","tests.delete_file","test_delete_func","","","","test_delete_unknown_file",""
"passed","Tue May 02 10:04:44 GMT 2023","Tue May 02 10:04:46 GMT 2023","2311","tests.delete_file","test_delete_func","","","","test_delete_file",""
"passed","Tue May 02 10:04:49 GMT 2023","Tue May 02 10:04:50 GMT 2023","1257","tests.upload_file","test_upload_func","","","","test_upload_file",""
"passed","Tue May 02 10:04:50 GMT 2023","Tue May 02 10:04:51 GMT 2023","1214","tests.upload_file","test_upload_func","","","","test_unknown_link",""
"passed","Tue May 02 10:04:47 GMT 2023","Tue May 02 10:04:49 GMT 2023","2146","tests.download_file","test_download_file","","","","test_download_file",""
