"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 02 10:40:59 GMT 2023","Tue May 02 10:41:00 GMT 2023","1221","tests.upload_file","test_upload_func","","","","test_upload_file",""
"passed","Tue May 02 10:40:54 GMT 2023","Tue May 02 10:40:56 GMT 2023","2440","tests.delete_file","test_delete_func","","","","test_delete_file",""
"passed","Tue May 02 10:40:57 GMT 2023","Tue May 02 10:40:58 GMT 2023","1815","tests.download_file","test_download_file","","","","test_download_file",""
"passed","Tue May 02 10:40:58 GMT 2023","Tue May 02 10:40:59 GMT 2023","496","tests.download_file","test_download_file","","","","test_download_unknown_file",""
"passed","Tue May 02 10:40:56 GMT 2023","Tue May 02 10:40:56 GMT 2023","125","tests.delete_file","test_delete_func","","","","test_delete_unknown_file",""
"passed","Tue May 02 10:41:00 GMT 2023","Tue May 02 10:41:02 GMT 2023","1068","tests.upload_file","test_upload_func","","","","test_unknown_link",""
