"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 20 14:01:49 GMT 2023","Sat May 20 14:01:50 GMT 2023","1407","tests.edit_file","test_edit_file","","","","test_edit_file",""
"passed","Sat May 20 14:02:03 GMT 2023","Sat May 20 14:02:03 GMT 2023","473","tests.search_file","test_search_file","","","","test_search_file",""
"passed","Sat May 20 14:01:44 GMT 2023","Sat May 20 14:01:44 GMT 2023","237","tests.delete_file","test_delete_func","","","","test_delete_unknown_file",""
"passed","Sat May 20 14:02:03 GMT 2023","Sat May 20 14:02:03 GMT 2023","221","tests.search_file","test_search_file","","","","test_search_unknown_file",""
"passed","Sat May 20 14:01:56 GMT 2023","Sat May 20 14:01:56 GMT 2023","217","tests.moving_file","test_moving_file","","","","test_moving_unknown_file",""
"passed","Sat May 20 14:01:37 GMT 2023","Sat May 20 14:01:38 GMT 2023","1086","tests.add_new_folder","test_add_folder","","","","test_add_folder",""
"passed","Sat May 20 14:01:47 GMT 2023","Sat May 20 14:01:47 GMT 2023","198","tests.delete_to_trash","test_delete_to_the_trash","","","","test_delete_unknown_file_to_trash",""
"passed","Sat May 20 14:02:06 GMT 2023","Sat May 20 14:02:06 GMT 2023","261","tests.upload_file","test_upload_func","","","","test_upload_file",""
"passed","Sat May 20 14:01:50 GMT 2023","Sat May 20 14:01:51 GMT 2023","293","tests.edit_file","test_edit_file","","","","test_edit_unknown_file",""
"passed","Sat May 20 14:01:56 GMT 2023","Sat May 20 14:01:57 GMT 2023","882","tests.rename_new_file","test_rename_file","","","","test_rename_file",""
"passed","Sat May 20 14:01:52 GMT 2023","Sat May 20 14:01:52 GMT 2023","297","tests.get_file_info","test_get_file_info","","","","test_get_file_info",""
"passed","Sat May 20 14:01:52 GMT 2023","Sat May 20 14:01:52 GMT 2023","142","tests.empty_trash","test_empty_trash","","","","test_fail_empty_trash",""
"passed","Sat May 20 14:01:42 GMT 2023","Sat May 20 14:01:44 GMT 2023","1560","tests.delete_file","test_delete_func","","","","test_delete_file",""
"passed","Sat May 20 14:01:53 GMT 2023","Sat May 20 14:01:53 GMT 2023","255","tests.get_file_info","test_get_file_info","","","","test_get_unknown_file_info",""
"passed","Sat May 20 14:01:39 GMT 2023","Sat May 20 14:01:39 GMT 2023","253","tests.add_new_folder","test_add_folder","","","","test_add_unknown_folder",""
"passed","Sat May 20 14:01:57 GMT 2023","Sat May 20 14:01:57 GMT 2023","127","tests.rename_new_file","test_rename_file","","","","test_rename_unknown_file",""
"passed","Sat May 20 14:01:51 GMT 2023","Sat May 20 14:01:51 GMT 2023","410","tests.empty_trash","test_empty_trash","","","","test_empty_trash",""
"passed","Sat May 20 14:01:54 GMT 2023","Sat May 20 14:01:56 GMT 2023","1296","tests.moving_file","test_moving_file","","","","test_moving_file",""
"passed","Sat May 20 14:02:04 GMT 2023","Sat May 20 14:02:04 GMT 2023","448","tests.search_my_folder","test_search_folder","","","","test_search_folder",""
"passed","Sat May 20 14:01:46 GMT 2023","Sat May 20 14:01:47 GMT 2023","1124","tests.delete_to_trash","test_delete_to_the_trash","","","","test_delete_file_to_trash",""
"passed","Sat May 20 14:01:59 GMT 2023","Sat May 20 14:02:02 GMT 2023","2980","tests.restore_file","test_restore_file","","","","test_restore_file",""
"passed","Sat May 20 14:02:02 GMT 2023","Sat May 20 14:02:02 GMT 2023","245","tests.restore_file","test_restore_file","","","","test_restore_unknown_file",""
"passed","Sat May 20 14:01:48 GMT 2023","Sat May 20 14:01:49 GMT 2023","295","tests.download_file","test_download_file","","","","test_download_unknown_file",""
"passed","Sat May 20 14:01:40 GMT 2023","Sat May 20 14:01:40 GMT 2023","238","tests.create_new_file","test_create_file","","","","test_create_unknown_file",""
"passed","Sat May 20 14:02:04 GMT 2023","Sat May 20 14:02:04 GMT 2023","169","tests.search_my_folder","test_search_folder","","","","test_search_folder_without_token",""
"passed","Sat May 20 14:01:39 GMT 2023","Sat May 20 14:01:40 GMT 2023","1041","tests.create_new_file","test_create_file","","","","test_create_file",""
"passed","Sat May 20 14:02:06 GMT 2023","Sat May 20 14:02:06 GMT 2023","133","tests.upload_file","test_upload_func","","","","test_unknown_link",""
"passed","Sat May 20 14:01:47 GMT 2023","Sat May 20 14:01:48 GMT 2023","814","tests.download_file","test_download_file","","","","test_download_file",""
