"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 04 07:29:30 GMT 2023","Thu May 04 07:29:31 GMT 2023","416","tests.search_my_folder","test_search_folder","","","","test_search_folder",""
"passed","Thu May 04 07:29:23 GMT 2023","Thu May 04 07:29:24 GMT 2023","1634","tests.delete_file","test_delete_func","","","","test_delete_file",""
"passed","Thu May 04 07:29:26 GMT 2023","Thu May 04 07:29:28 GMT 2023","1639","tests.edit_file","test_edit_file","","","","test_edit_file",""
"passed","Thu May 04 07:29:26 GMT 2023","Thu May 04 07:29:26 GMT 2023","228","tests.download_file","test_download_file","","","","test_download_unknown_file",""
"passed","Thu May 04 07:29:25 GMT 2023","Thu May 04 07:29:25 GMT 2023","541","tests.download_file","test_download_file","","","","test_download_file",""
"passed","Thu May 04 07:29:30 GMT 2023","Thu May 04 07:29:30 GMT 2023","210","tests.search_file","test_search_file","","","","test_search_unknown_file",""
"passed","Thu May 04 07:29:29 GMT 2023","Thu May 04 07:29:29 GMT 2023","599","tests.search_file","test_search_file","","","","test_search_file",""
"passed","Thu May 04 07:29:20 GMT 2023","Thu May 04 07:29:21 GMT 2023","931","tests.add_new_folder","test_add_folder","","","","test_add_folder",""
"passed","Thu May 04 07:29:32 GMT 2023","Thu May 04 07:29:32 GMT 2023","254","tests.upload_file","test_upload_func","","","","test_upload_file",""
"passed","Thu May 04 07:29:34 GMT 2023","Thu May 04 07:29:34 GMT 2023","156","tests.upload_file","test_upload_func","","","","test_unknown_link",""
"passed","Thu May 04 07:29:28 GMT 2023","Thu May 04 07:29:29 GMT 2023","708","tests.rename_new_file","test_rename_file","","","","test_rename_file",""
"passed","Thu May 04 07:29:24 GMT 2023","Thu May 04 07:29:25 GMT 2023","207","tests.delete_file","test_delete_func","","","","test_delete_unknown_file",""
