"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 09 07:50:19 GMT 2023","Tue May 09 07:50:20 GMT 2023","417","tests.upload_file","test_upload_func","","","","test_upload_file",""
"passed","Tue May 09 07:50:20 GMT 2023","Tue May 09 07:50:20 GMT 2023","143","tests.upload_file","test_upload_func","","","","test_unknown_link",""
"passed","Tue May 09 07:50:07 GMT 2023","Tue May 09 07:50:07 GMT 2023","683","tests.rename_new_file","test_rename_file","","","","test_rename_file",""
"passed","Tue May 09 07:49:59 GMT 2023","Tue May 09 07:50:00 GMT 2023","451","tests.edit_file","test_edit_file","","","","test_edit_unknown_file",""
"passed","Tue May 09 07:50:14 GMT 2023","Tue May 09 07:50:16 GMT 2023","1169","tests.search_file","test_search_file","","","","test_search_unknown_file",""
"passed","Tue May 09 07:50:00 GMT 2023","Tue May 09 07:50:00 GMT 2023","485","tests.empty_trash","test_empty_trash","","","","test_empty_trash",""
"passed","Tue May 09 07:50:13 GMT 2023","Tue May 09 07:50:14 GMT 2023","860","tests.search_file","test_search_file","","","","test_search_file",""
"passed","Tue May 09 07:50:16 GMT 2023","Tue May 09 07:50:17 GMT 2023","736","tests.search_my_folder","test_search_folder","","","","test_search_folder",""
"passed","Tue May 09 07:50:12 GMT 2023","Tue May 09 07:50:13 GMT 2023","673","tests.restore_file","test_restore_file","","","","test_restore_unknown_file",""
"passed","Tue May 09 07:50:04 GMT 2023","Tue May 09 07:50:06 GMT 2023","2156","tests.moving_file","test_moving_file","","","","test_moving_file",""
"passed","Tue May 09 07:50:01 GMT 2023","Tue May 09 07:50:01 GMT 2023","141","tests.empty_trash","test_empty_trash","","","","test_fail_empty_trash",""
"passed","Tue May 09 07:49:46 GMT 2023","Tue May 09 07:49:47 GMT 2023","488","tests.create_new_file","test_create_file","","","","test_create_unknown_file",""
"passed","Tue May 09 07:49:57 GMT 2023","Tue May 09 07:49:59 GMT 2023","1686","tests.edit_file","test_edit_file","","","","test_edit_file",""
"passed","Tue May 09 07:50:09 GMT 2023","Tue May 09 07:50:12 GMT 2023","2385","tests.restore_file","test_restore_file","","","","test_restore_file",""
"passed","Tue May 09 07:50:07 GMT 2023","Tue May 09 07:50:08 GMT 2023","149","tests.rename_new_file","test_rename_file","","","","test_rename_unknown_file",""
"passed","Tue May 09 07:50:06 GMT 2023","Tue May 09 07:50:06 GMT 2023","342","tests.moving_file","test_moving_file","","","","test_moving_unknown_file",""
"passed","Tue May 09 07:50:01 GMT 2023","Tue May 09 07:50:01 GMT 2023","400","tests.get_file_info","test_get_file_info","","","","test_get_file_info",""
"passed","Tue May 09 07:50:01 GMT 2023","Tue May 09 07:50:02 GMT 2023","544","tests.get_file_info","test_get_file_info","","","","test_get_unknown_file_info",""
"passed","Tue May 09 07:49:45 GMT 2023","Tue May 09 07:49:46 GMT 2023","1038","tests.create_new_file","test_create_file","","","","test_create_file",""
"passed","Tue May 09 07:49:44 GMT 2023","Tue May 09 07:49:45 GMT 2023","407","tests.add_new_folder","test_add_folder","","","","test_add_unknown_folder",""
"passed","Tue May 09 07:49:42 GMT 2023","Tue May 09 07:49:44 GMT 2023","1813","tests.add_new_folder","test_add_folder","","","","test_add_folder",""
"passed","Tue May 09 07:49:49 GMT 2023","Tue May 09 07:49:50 GMT 2023","1127","tests.delete_file","test_delete_func","","","","test_delete_file",""
"passed","Tue May 09 07:50:17 GMT 2023","Tue May 09 07:50:17 GMT 2023","412","tests.search_my_folder","test_search_folder","","","","test_search_folder_without_token",""
"passed","Tue May 09 07:49:50 GMT 2023","Tue May 09 07:49:51 GMT 2023","351","tests.delete_file","test_delete_func","","","","test_delete_unknown_file",""
"passed","Tue May 09 07:49:56 GMT 2023","Tue May 09 07:49:56 GMT 2023","856","tests.download_file","test_download_file","","","","test_download_file",""
"passed","Tue May 09 07:49:52 GMT 2023","Tue May 09 07:49:55 GMT 2023","2371","tests.delete_to_trash","test_delete_to_the_trash","","","","test_delete_file_to_trash",""
"passed","Tue May 09 07:49:55 GMT 2023","Tue May 09 07:49:55 GMT 2023","437","tests.delete_to_trash","test_delete_to_the_trash","","","","test_delete_unknown_file_to_trash",""
"passed","Tue May 09 07:49:57 GMT 2023","Tue May 09 07:49:57 GMT 2023","564","tests.download_file","test_download_file","","","","test_download_unknown_file",""
