"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 21 19:46:01 GMT 2023","Sun May 21 19:46:03 GMT 2023","2150","tests.moving_file","test_moving_file","","","","test_moving_file",""
"passed","Sun May 21 19:45:50 GMT 2023","Sun May 21 19:45:50 GMT 2023","199","tests.delete_file","test_delete_func","","","","test_delete_unknown_file",""
"passed","Sun May 21 19:45:46 GMT 2023","Sun May 21 19:45:47 GMT 2023","882","tests.create_new_file","test_create_file","","","","test_create_file",""
"passed","Sun May 21 19:45:49 GMT 2023","Sun May 21 19:45:50 GMT 2023","1210","tests.delete_file","test_delete_func","","","","test_delete_file",""
"passed","Sun May 21 19:46:04 GMT 2023","Sun May 21 19:46:04 GMT 2023","201","tests.moving_file","test_moving_file","","","","test_moving_unknown_file",""
"passed","Sun May 21 19:45:55 GMT 2023","Sun May 21 19:45:56 GMT 2023","858","tests.download_file","test_download_file","","","","test_download_file",""
"passed","Sun May 21 19:46:13 GMT 2023","Sun May 21 19:46:14 GMT 2023","117","tests.upload_file","test_upload_func","","","","test_unknown_link",""
"passed","Sun May 21 19:45:58 GMT 2023","Sun May 21 19:45:59 GMT 2023","415","tests.empty_trash","test_empty_trash","","","","test_empty_trash",""
"passed","Sun May 21 19:46:04 GMT 2023","Sun May 21 19:46:05 GMT 2023","832","tests.rename_new_file","test_rename_file","","","","test_rename_file",""
"passed","Sun May 21 19:46:11 GMT 2023","Sun May 21 19:46:12 GMT 2023","157","tests.search_my_folder","test_search_folder","","","","test_search_folder_without_token",""
"passed","Sun May 21 19:45:44 GMT 2023","Sun May 21 19:45:45 GMT 2023","1049","tests.add_new_folder","test_add_folder","","","","test_add_folder",""
"passed","Sun May 21 19:45:46 GMT 2023","Sun May 21 19:45:46 GMT 2023","219","tests.add_new_folder","test_add_folder","","","","test_add_unknown_folder",""
"passed","Sun May 21 19:45:56 GMT 2023","Sun May 21 19:45:56 GMT 2023","278","tests.download_file","test_download_file","","","","test_download_unknown_file",""
"passed","Sun May 21 19:46:11 GMT 2023","Sun May 21 19:46:11 GMT 2023","459","tests.search_my_folder","test_search_folder","","","","test_search_folder",""
"passed","Sun May 21 19:45:52 GMT 2023","Sun May 21 19:45:54 GMT 2023","2224","tests.delete_to_trash","test_delete_to_the_trash","","","","test_delete_file_to_trash",""
"passed","Sun May 21 19:45:47 GMT 2023","Sun May 21 19:45:47 GMT 2023","211","tests.create_new_file","test_create_file","","","","test_create_unknown_file",""
"passed","Sun May 21 19:46:10 GMT 2023","Sun May 21 19:46:11 GMT 2023","221","tests.search_file","test_search_file","","","","test_search_unknown_file",""
"passed","Sun May 21 19:45:59 GMT 2023","Sun May 21 19:45:59 GMT 2023","117","tests.empty_trash","test_empty_trash","","","","test_fail_empty_trash",""
"passed","Sun May 21 19:46:05 GMT 2023","Sun May 21 19:46:05 GMT 2023","118","tests.rename_new_file","test_rename_file","","","","test_rename_unknown_file",""
"passed","Sun May 21 19:46:09 GMT 2023","Sun May 21 19:46:10 GMT 2023","198","tests.restore_file","test_restore_file","","","","test_restore_unknown_file",""
"passed","Sun May 21 19:45:59 GMT 2023","Sun May 21 19:45:59 GMT 2023","297","tests.get_file_info","test_get_file_info","","","","test_get_file_info",""
"passed","Sun May 21 19:45:56 GMT 2023","Sun May 21 19:45:58 GMT 2023","1318","tests.edit_file","test_edit_file","","","","test_edit_file",""
"passed","Sun May 21 19:45:58 GMT 2023","Sun May 21 19:45:58 GMT 2023","287","tests.edit_file","test_edit_file","","","","test_edit_unknown_file",""
"passed","Sun May 21 19:46:07 GMT 2023","Sun May 21 19:46:09 GMT 2023","2688","tests.restore_file","test_restore_file","","","","test_restore_file",""
"passed","Sun May 21 19:46:13 GMT 2023","Sun May 21 19:46:13 GMT 2023","258","tests.upload_file","test_upload_func","","","","test_upload_file",""
"passed","Sun May 21 19:46:00 GMT 2023","Sun May 21 19:46:00 GMT 2023","209","tests.get_file_info","test_get_file_info","","","","test_get_unknown_file_info",""
"passed","Sun May 21 19:46:10 GMT 2023","Sun May 21 19:46:10 GMT 2023","403","tests.search_file","test_search_file","","","","test_search_file",""
"passed","Sun May 21 19:45:54 GMT 2023","Sun May 21 19:45:55 GMT 2023","199","tests.delete_to_trash","test_delete_to_the_trash","","","","test_delete_unknown_file_to_trash",""
