"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 19 14:50:22 GMT 2023","Fri May 19 14:50:23 GMT 2023","935","tests.create_new_file","test_create_file","","","","test_create_file",""
"passed","Fri May 19 14:50:40 GMT 2023","Fri May 19 14:50:40 GMT 2023","158","tests.rename_new_file","test_rename_file","","","","test_rename_unknown_file",""
"passed","Fri May 19 14:50:23 GMT 2023","Fri May 19 14:50:24 GMT 2023","221","tests.create_new_file","test_create_file","","","","test_create_unknown_file",""
"passed","Fri May 19 14:50:50 GMT 2023","Fri May 19 14:50:50 GMT 2023","150","tests.upload_file","test_upload_func","","","","test_unknown_link",""
"passed","Fri May 19 14:50:39 GMT 2023","Fri May 19 14:50:39 GMT 2023","204","tests.moving_file","test_moving_file","","","","test_moving_unknown_file",""
"passed","Fri May 19 14:50:32 GMT 2023","Fri May 19 14:50:33 GMT 2023","1407","tests.edit_file","test_edit_file","","","","test_edit_file",""
"passed","Fri May 19 14:50:31 GMT 2023","Fri May 19 14:50:32 GMT 2023","257","tests.download_file","test_download_file","","","","test_download_unknown_file",""
"passed","Fri May 19 14:50:29 GMT 2023","Fri May 19 14:50:30 GMT 2023","1175","tests.delete_to_trash","test_delete_to_the_trash","","","","test_delete_file_to_trash",""
"passed","Fri May 19 14:50:45 GMT 2023","Fri May 19 14:50:45 GMT 2023","190","tests.restore_file","test_restore_file","","","","test_restore_unknown_file",""
"passed","Fri May 19 14:50:25 GMT 2023","Fri May 19 14:50:27 GMT 2023","1818","tests.delete_file","test_delete_func","","","","test_delete_file",""
"passed","Fri May 19 14:50:31 GMT 2023","Fri May 19 14:50:31 GMT 2023","574","tests.download_file","test_download_file","","","","test_download_file",""
"passed","Fri May 19 14:50:27 GMT 2023","Fri May 19 14:50:27 GMT 2023","214","tests.delete_file","test_delete_func","","","","test_delete_unknown_file",""
"passed","Fri May 19 14:50:35 GMT 2023","Fri May 19 14:50:36 GMT 2023","245","tests.get_file_info","test_get_file_info","","","","test_get_unknown_file_info",""
"passed","Fri May 19 14:50:49 GMT 2023","Fri May 19 14:50:50 GMT 2023","265","tests.upload_file","test_upload_func","","","","test_upload_file",""
"passed","Fri May 19 14:50:46 GMT 2023","Fri May 19 14:50:46 GMT 2023","446","tests.search_file","test_search_file","","","","test_search_file",""
"passed","Fri May 19 14:50:37 GMT 2023","Fri May 19 14:50:38 GMT 2023","1275","tests.moving_file","test_moving_file","","","","test_moving_file",""
"passed","Fri May 19 14:50:46 GMT 2023","Fri May 19 14:50:47 GMT 2023","206","tests.search_file","test_search_file","","","","test_search_unknown_file",""
"passed","Fri May 19 14:50:35 GMT 2023","Fri May 19 14:50:35 GMT 2023","156","tests.empty_trash","test_empty_trash","","","","test_fail_empty_trash",""
"passed","Fri May 19 14:50:35 GMT 2023","Fri May 19 14:50:35 GMT 2023","254","tests.get_file_info","test_get_file_info","","","","test_get_file_info",""
"passed","Fri May 19 14:50:34 GMT 2023","Fri May 19 14:50:34 GMT 2023","434","tests.empty_trash","test_empty_trash","","","","test_empty_trash",""
"passed","Fri May 19 14:50:33 GMT 2023","Fri May 19 14:50:34 GMT 2023","312","tests.edit_file","test_edit_file","","","","test_edit_unknown_file",""
"passed","Fri May 19 14:50:42 GMT 2023","Fri May 19 14:50:45 GMT 2023","3082","tests.restore_file","test_restore_file","","","","test_restore_file",""
"passed","Fri May 19 14:50:20 GMT 2023","Fri May 19 14:50:21 GMT 2023","1014","tests.add_new_folder","test_add_folder","","","","test_add_folder",""
"passed","Fri May 19 14:50:47 GMT 2023","Fri May 19 14:50:48 GMT 2023","161","tests.search_my_folder","test_search_folder","","","","test_search_folder_without_token",""
"passed","Fri May 19 14:50:47 GMT 2023","Fri May 19 14:50:47 GMT 2023","473","tests.search_my_folder","test_search_folder","","","","test_search_folder",""
"passed","Fri May 19 14:50:30 GMT 2023","Fri May 19 14:50:30 GMT 2023","191","tests.delete_to_trash","test_delete_to_the_trash","","","","test_delete_unknown_file_to_trash",""
"passed","Fri May 19 14:50:22 GMT 2023","Fri May 19 14:50:22 GMT 2023","247","tests.add_new_folder","test_add_folder","","","","test_add_unknown_folder",""
"passed","Fri May 19 14:50:39 GMT 2023","Fri May 19 14:50:40 GMT 2023","1069","tests.rename_new_file","test_rename_file","","","","test_rename_file",""
